Using GATK jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar ApplyBQSR -R resources/genome.fasta -I results/dedup/NA12878.bwa.sorted.bam --bqsr-recal-file results/recal/NA12878.bwa.grp -O results/recal/NA12878.bwa.sorted.bam
09:28:44.002 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar!/com/intel/gkl/native/libgkl_compression.so
Aug 13, 2021 9:28:44 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
09:28:44.281 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.282 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.1.4.1
09:28:44.282 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
09:28:44.282 INFO  ApplyBQSR - Executing as stoecker@cs03 on Linux v5.4.0-66-generic amd64
09:28:44.282 INFO  ApplyBQSR - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_282-b08
09:28:44.282 INFO  ApplyBQSR - Start Date/Time: August 13, 2021 9:28:43 AM UTC
09:28:44.282 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.282 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.283 INFO  ApplyBQSR - HTSJDK Version: 2.21.0
09:28:44.283 INFO  ApplyBQSR - Picard Version: 2.21.2
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:28:44.283 INFO  ApplyBQSR - Deflater: IntelDeflater
09:28:44.283 INFO  ApplyBQSR - Inflater: IntelInflater
09:28:44.283 INFO  ApplyBQSR - GCS max retries/reopens: 20
09:28:44.283 INFO  ApplyBQSR - Requester pays: disabled
09:28:44.283 INFO  ApplyBQSR - Initializing engine
09:28:44.552 INFO  ApplyBQSR - Done initializing engine
09:28:44.571 INFO  ProgressMeter - Starting traversal
09:28:44.572 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
11:39:10.637 INFO  ProgressMeter -          3:140605142            130.4             475913000        3648676.6
11:39:20.651 INFO  ProgressMeter -          3:142894497            130.6             476529000        3648730.4
11:39:30.652 INFO  ProgressMeter -          3:145171317            130.8             477131000        3648683.2
11:39:40.690 INFO  ProgressMeter -          3:147640605            130.9             477756000        3648794.5
11:39:50.702 INFO  ProgressMeter -          3:149954040            131.1             478360000        3648757.4
11:40:00.715 INFO  ProgressMeter -          3:152247180            131.3             478972000        3648780.9
11:40:10.721 INFO  ProgressMeter -          3:154588423            131.4             479583000        3648800.4
11:40:20.726 INFO  ProgressMeter -          3:156905526            131.6             480195000        3648827.5
11:40:30.739 INFO  ProgressMeter -          3:159203445            131.8             480801000        3648804.8
11:40:40.753 INFO  ProgressMeter -          3:161534842            131.9             481413000        3648828.1
11:40:50.761 INFO  ProgressMeter -          3:164040277            132.1             482020000        3648815.3
11:41:00.762 INFO  ProgressMeter -          3:166468954            132.3             482625000        3648791.2
11:41:10.765 INFO  ProgressMeter -          3:168845781            132.4             483235000        3648803.9
11:41:20.779 INFO  ProgressMeter -          3:171107726            132.6             483846000        3648819.1
11:41:30.790 INFO  ProgressMeter -          3:173387879            132.8             484460000        3648858.2
11:41:40.799 INFO  ProgressMeter -          3:175793073            132.9             485073000        3648890.6
11:41:50.809 INFO  ProgressMeter -          3:178165865            133.1             485688000        3648937.5
11:42:00.810 INFO  ProgressMeter -          3:180470742            133.3             486301000        3648973.4
11:42:10.820 INFO  ProgressMeter -          3:182802729            133.4             486906000        3648945.2
11:42:20.825 INFO  ProgressMeter -          3:185048232            133.6             487511000        3648919.3
11:42:30.835 INFO  ProgressMeter -          3:187295013            133.8             488112000        3648861.2
11:42:40.850 INFO  ProgressMeter -          3:189591328            133.9             488714000        3648808.6
11:42:50.860 INFO  ProgressMeter -          3:191881115            134.1             489318000        3648773.7
11:43:00.870 INFO  ProgressMeter -          3:194175768            134.3             489921000        3648730.5
11:43:10.880 INFO  ProgressMeter -          3:196269680            134.4             490522000        3648673.0
11:43:20.880 INFO  ProgressMeter -             4:138132            134.6             491126000        3648642.4
11:43:30.888 INFO  ProgressMeter -            4:2216143            134.8             491731000        3648615.8
11:43:40.900 INFO  ProgressMeter -            4:4361181            134.9             492338000        3648602.2
11:43:50.903 INFO  ProgressMeter -            4:6612363            135.1             492949000        3648622.3
11:44:00.916 INFO  ProgressMeter -            4:8836329            135.3             493558000        3648623.5
11:44:10.922 INFO  ProgressMeter -           4:11182163            135.4             494168000        3648634.4
11:44:20.927 INFO  ProgressMeter -           4:13576288            135.6             494777000        3648638.7
11:44:30.930 INFO  ProgressMeter -           4:15952430            135.8             495390000        3648673.4
11:44:40.936 INFO  ProgressMeter -           4:18297132            135.9             495996000        3648655.2
11:44:50.938 INFO  ProgressMeter -           4:20708764            136.1             496601000        3648631.5
11:45:00.951 INFO  ProgressMeter -           4:23174456            136.3             497212000        3648646.9
11:45:10.954 INFO  ProgressMeter -           4:25507065            136.4             497817000        3648622.8
11:45:20.964 INFO  ProgressMeter -           4:27830088            136.6             498432000        3648668.8
11:45:30.990 INFO  ProgressMeter -           4:30255185            136.8             499036000        3648627.2
11:45:41.006 INFO  ProgressMeter -           4:32691280            136.9             499636000        3648560.9
11:45:51.014 INFO  ProgressMeter -           4:35150807            137.1             500238000        3648512.9
11:46:01.017 INFO  ProgressMeter -           4:37431698            137.3             500848000        3648525.5
11:46:11.026 INFO  ProgressMeter -           4:39649534            137.4             501453000        3648499.5
11:46:21.028 INFO  ProgressMeter -           4:41983296            137.6             502088000        3648693.8
11:46:31.042 INFO  ProgressMeter -           4:44314969            137.8             502695000        3648679.5
11:46:41.045 INFO  ProgressMeter -           4:46695917            137.9             503297000        3648633.9
11:46:51.051 INFO  ProgressMeter -           4:48943920            138.1             503897000        3648572.6
11:47:01.067 INFO  ProgressMeter -           4:49110244            138.3             504506000        3648572.1
11:47:11.074 INFO  ProgressMeter -           4:49147591            138.4             505120000        3648611.7
11:47:21.076 INFO  ProgressMeter -           4:49632613            138.6             505718000        3648537.9
11:47:31.083 INFO  ProgressMeter -           4:50077842            138.8             506353000        3648728.7
11:47:41.089 INFO  ProgressMeter -           4:52143475            138.9             506971000        3648797.2
11:47:51.099 INFO  ProgressMeter -           4:54460483            139.1             507575000        3648763.1
11:48:01.109 INFO  ProgressMeter -           4:56777757            139.3             508173000        3648686.1
11:48:11.122 INFO  ProgressMeter -           4:59223722            139.4             508777000        3648650.9
11:48:21.138 INFO  ProgressMeter -           4:61665334            139.6             509378000        3648593.0
11:48:31.153 INFO  ProgressMeter -           4:64091712            139.8             509980000        3648542.8
11:48:41.167 INFO  ProgressMeter -           4:66501824            139.9             510582000        3648493.2
11:48:51.182 INFO  ProgressMeter -           4:68969598            140.1             511191000        3648493.7
11:49:01.189 INFO  ProgressMeter -           4:71304960            140.3             511790000        3648425.5
11:49:11.203 INFO  ProgressMeter -           4:73658119            140.4             512399000        3648426.5
11:49:21.216 INFO  ProgressMeter -           4:75982071            140.6             513006000        3648412.8
11:49:31.218 INFO  ProgressMeter -           4:78244458            140.8             513610000        3648383.0
11:49:41.232 INFO  ProgressMeter -           4:80496692            140.9             514213000        3648341.1
11:49:51.238 INFO  ProgressMeter -           4:82784974            141.1             514818000        3648316.8
11:50:01.239 INFO  ProgressMeter -           4:85043005            141.3             515424000        3648301.9
11:50:11.253 INFO  ProgressMeter -           4:87392175            141.4             516035000        3648316.7
11:50:21.253 INFO  ProgressMeter -           4:89676938            141.6             516634000        3648252.8
11:50:31.259 INFO  ProgressMeter -           4:92107247            141.8             517244000        3648264.0
11:50:41.269 INFO  ProgressMeter -           4:94503810            141.9             517845000        3648210.1
11:50:51.278 INFO  ProgressMeter -           4:96921694            142.1             518451000        3648191.9
11:51:01.278 INFO  ProgressMeter -           4:99307305            142.3             519056000        3648170.6
11:51:11.293 INFO  ProgressMeter -          4:101630844            142.4             519660000        3648135.9
11:51:21.294 INFO  ProgressMeter -          4:103870401            142.6             520260000        3648079.3
11:51:31.301 INFO  ProgressMeter -          4:106176912            142.8             520873000        3648111.2
11:51:41.310 INFO  ProgressMeter -          4:108504139            142.9             521476000        3648072.3
11:51:51.310 INFO  ProgressMeter -          4:110850443            143.1             522084000        3648072.2
11:52:01.315 INFO  ProgressMeter -          4:113163716            143.3             522696000        3648097.9
11:52:11.317 INFO  ProgressMeter -          4:115499420            143.4             523304000        3648096.9
11:52:21.327 INFO  ProgressMeter -          4:117882403            143.6             523906000        3648050.8
11:52:31.338 INFO  ProgressMeter -          4:120237888            143.8             524515000        3648053.0
11:52:41.352 INFO  ProgressMeter -          4:122567854            143.9             525123000        3648047.1
11:52:51.358 INFO  ProgressMeter -          4:124929510            144.1             525732000        3648051.4
11:53:01.369 INFO  ProgressMeter -          4:127330651            144.3             526338000        3648032.9
11:53:11.374 INFO  ProgressMeter -          4:129659024            144.4             526946000        3648030.7
11:53:21.382 INFO  ProgressMeter -          4:132041879            144.6             527557000        3648048.1
11:53:31.394 INFO  ProgressMeter -          4:134512506            144.8             528171000        3648084.4
11:53:41.410 INFO  ProgressMeter -          4:136957201            144.9             528775000        3648050.0
11:53:51.421 INFO  ProgressMeter -          4:139318729            145.1             529385000        3648059.1
11:54:01.431 INFO  ProgressMeter -          4:141657055            145.3             529998000        3648089.3
11:54:11.438 INFO  ProgressMeter -          4:144041023            145.4             530609000        3648107.3
11:54:21.449 INFO  ProgressMeter -          4:146344964            145.6             531218000        3648109.0
11:54:31.459 INFO  ProgressMeter -          4:148622490            145.8             531830000        3648132.2
11:54:41.468 INFO  ProgressMeter -          4:150926880            145.9             532441000        3648149.3
11:54:51.482 INFO  ProgressMeter -          4:153196990            146.1             533055000        3648183.9
11:55:01.485 INFO  ProgressMeter -          4:155498552            146.3             533666000        3648203.0
11:55:11.488 INFO  ProgressMeter -          4:157986766            146.4             534298000        3648365.4
11:55:21.502 INFO  ProgressMeter -          4:160304051            146.6             534903000        3648339.1
11:55:31.513 INFO  ProgressMeter -          4:162697401            146.8             535508000        3648313.3
11:55:41.518 INFO  ProgressMeter -          4:165043219            146.9             536112000        3648284.1
11:55:51.523 INFO  ProgressMeter -          4:167368231            147.1             536708000        3648199.7
11:56:01.525 INFO  ProgressMeter -          4:169670592            147.3             537313000        3648178.3
11:56:11.534 INFO  ProgressMeter -          4:172016772            147.4             537917000        3648147.2
11:56:21.543 INFO  ProgressMeter -          4:174340042            147.6             538522000        3648123.0
11:56:31.545 INFO  ProgressMeter -          4:176718468            147.8             539126000        3648095.0
11:56:41.553 INFO  ProgressMeter -          4:179161056            147.9             539737000        3648111.9
11:56:51.563 INFO  ProgressMeter -          4:181593362            148.1             540346000        3648114.4
11:57:01.577 INFO  ProgressMeter -          4:183900051            148.3             540956000        3648122.0
11:57:11.585 INFO  ProgressMeter -          4:186147552            148.5             541566000        3648132.1
11:57:21.590 INFO  ProgressMeter -          4:188524837            148.6             542170000        3648103.0
11:57:31.596 INFO  ProgressMeter -          4:190179807            148.8             542773000        3648066.8
11:57:41.607 INFO  ProgressMeter -            5:1923940            149.0             543386000        3648095.8
11:57:51.618 INFO  ProgressMeter -            5:4274392            149.1             543996000        3648104.6
11:58:01.621 INFO  ProgressMeter -            5:6640576            149.3             544606000        3648116.7
11:58:11.627 INFO  ProgressMeter -            5:9026744            149.5             545216000        3648127.5
11:58:21.635 INFO  ProgressMeter -           5:11300820            149.6             545819000        3648090.7
11:58:31.647 INFO  ProgressMeter -           5:13639046            149.8             546421000        3648045.7
11:58:41.656 INFO  ProgressMeter -           5:15923572            150.0             547027000        3648028.6
11:58:51.662 INFO  ProgressMeter -           5:18274812            150.1             547654000        3648152.7
11:59:01.670 INFO  ProgressMeter -           5:20733552            150.3             548265000        3648169.3
11:59:11.686 INFO  ProgressMeter -           5:23066958            150.5             548873000        3648162.6
11:59:21.691 INFO  ProgressMeter -           5:25556942            150.6             549483000        3648173.7
11:59:31.699 INFO  ProgressMeter -           5:28012323            150.8             550086000        3648137.1
11:59:41.715 INFO  ProgressMeter -           5:30453308            151.0             550693000        3648123.9
11:59:51.725 INFO  ProgressMeter -           5:32809686            151.1             551313000        3648199.2
12:00:01.735 INFO  ProgressMeter -           5:34864890            151.3             551922000        3648201.5
12:00:11.743 INFO  ProgressMeter -           5:37182042            151.5             552531000        3648204.7
12:00:21.743 INFO  ProgressMeter -           5:39511681            151.6             553140000        3648211.1
12:00:31.747 INFO  ProgressMeter -           5:41857477            151.8             553748000        3648209.2
12:00:41.761 INFO  ProgressMeter -           5:44139589            152.0             554356000        3648203.4
12:00:51.776 INFO  ProgressMeter -           5:46707277            152.1             554961000        3648177.5
12:01:01.779 INFO  ProgressMeter -           5:48813301            152.3             555568000        3648169.5
12:01:11.782 INFO  ProgressMeter -           5:49602033            152.5             556182000        3648207.5
12:01:21.784 INFO  ProgressMeter -           5:49660999            152.6             556800000        3648272.0
12:01:31.795 INFO  ProgressMeter -           5:51352376            152.8             557418000        3648332.8
12:01:41.796 INFO  ProgressMeter -           5:53764113            153.0             558030000        3648358.2
12:01:51.797 INFO  ProgressMeter -           5:56055992            153.1             558637000        3648350.8
12:02:01.811 INFO  ProgressMeter -           5:58370235            153.3             559242000        3648325.3
12:02:11.824 INFO  ProgressMeter -           5:60712452            153.5             559850000        3648319.8
12:02:21.832 INFO  ProgressMeter -           5:63009567            153.6             560457000        3648309.8
12:02:31.842 INFO  ProgressMeter -           5:65355029            153.8             561077000        3648383.9
12:02:41.850 INFO  ProgressMeter -           5:67617072            154.0             561682000        3648360.5
12:02:51.864 INFO  ProgressMeter -           5:69902076            154.1             562294000        3648380.9
12:03:01.870 INFO  ProgressMeter -           5:72163960            154.3             562906000        3648403.7
12:03:11.873 INFO  ProgressMeter -           5:74476642            154.5             563514000        3648402.1
12:03:21.878 INFO  ProgressMeter -           5:76762928            154.6             564118000        3648373.8
12:03:31.889 INFO  ProgressMeter -           5:79024349            154.8             564728000        3648382.0
12:03:41.894 INFO  ProgressMeter -           5:81324001            155.0             565341000        3648411.9
12:03:51.908 INFO  ProgressMeter -           5:83655980            155.1             565952000        3648425.3
12:04:01.912 INFO  ProgressMeter -           5:86053044            155.3             566559000        3648416.8
12:04:11.918 INFO  ProgressMeter -           5:88366528            155.5             567169000        3648426.9
12:04:21.922 INFO  ProgressMeter -           5:90656040            155.6             567779000        3648437.7
12:04:31.935 INFO  ProgressMeter -           5:93034861            155.8             568393000        3648470.7
12:04:41.947 INFO  ProgressMeter -           5:95354903            156.0             569006000        3648497.6
12:04:51.953 INFO  ProgressMeter -           5:97592411            156.1             569616000        3648507.5
12:05:01.965 INFO  ProgressMeter -           5:99886899            156.3             570221000        3648483.1
12:05:11.977 INFO  ProgressMeter -          5:102239627            156.5             570833000        3648503.5
12:05:21.985 INFO  ProgressMeter -          5:104637877            156.6             571445000        3648525.4
12:05:32.001 INFO  ProgressMeter -          5:107115597            156.8             572058000        3648550.5
12:05:42.004 INFO  ProgressMeter -          5:109467717            157.0             572670000        3648574.3
12:05:52.018 INFO  ProgressMeter -          5:111798138            157.1             573283000        3648600.1
12:06:02.021 INFO  ProgressMeter -          5:114088727            157.3             573894000        3648617.3
12:06:12.033 INFO  ProgressMeter -          5:116421713            157.5             574506000        3648637.4
12:06:22.048 INFO  ProgressMeter -          5:118726742            157.6             575114000        3648631.0
12:06:32.061 INFO  ProgressMeter -          5:121022828            157.8             575724000        3648638.0
12:06:42.074 INFO  ProgressMeter -          5:123392332            158.0             576337000        3648664.0
12:06:52.085 INFO  ProgressMeter -          5:125731659            158.1             576948000        3648678.0
12:07:02.100 INFO  ProgressMeter -          5:128020813            158.3             577559000        3648690.5
12:07:12.111 INFO  ProgressMeter -          5:130381543            158.5             578172000        3648717.1
12:07:22.117 INFO  ProgressMeter -          5:132609732            158.6             578776000        3648688.8
12:07:32.117 INFO  ProgressMeter -          5:134819574            158.8             579385000        3648694.4
12:07:42.120 INFO  ProgressMeter -          5:137079503            159.0             579994000        3648698.8
12:07:52.133 INFO  ProgressMeter -          5:139347659            159.1             580609000        3648737.1
12:08:02.134 INFO  ProgressMeter -          5:141576266            159.3             581222000        3648767.3
12:08:12.147 INFO  ProgressMeter -          5:143826181            159.5             581835000        3648792.9
12:08:22.149 INFO  ProgressMeter -          5:146159964            159.6             582447000        3648816.4
12:08:32.155 INFO  ProgressMeter -          5:148537931            159.8             583059000        3648838.3
12:08:42.166 INFO  ProgressMeter -          5:150775802            160.0             583672000        3648864.5
12:08:52.174 INFO  ProgressMeter -          5:153036630            160.1             584283000        3648879.3
12:09:02.178 INFO  ProgressMeter -          5:155339316            160.3             584889000        3648864.4
12:09:12.189 INFO  ProgressMeter -          5:157629213            160.5             585496000        3648853.1
12:09:22.192 INFO  ProgressMeter -          5:159915518            160.6             586107000        3648869.7
12:09:32.197 INFO  ProgressMeter -          5:162221179            160.8             586712000        3648848.3
12:09:42.203 INFO  ProgressMeter -          5:164589042            161.0             587314000        3648807.9
12:09:52.214 INFO  ProgressMeter -          5:167009693            161.1             587915000        3648759.4
12:10:02.226 INFO  ProgressMeter -          5:169314970            161.3             588518000        3648723.1
12:10:12.239 INFO  ProgressMeter -          5:171569476            161.5             589124000        3648705.1
12:10:22.244 INFO  ProgressMeter -          5:173761690            161.6             589725000        3648659.2
12:10:32.249 INFO  ProgressMeter -          5:176015801            161.8             590329000        3648631.9
12:10:42.252 INFO  ProgressMeter -          5:178228750            162.0             590938000        3648636.7
12:10:52.254 INFO  ProgressMeter -          5:180484112            162.1             591551000        3648665.7
12:11:02.261 INFO  ProgressMeter -            6:1166049            162.3             592164000        3648693.2
12:11:12.265 INFO  ProgressMeter -            6:3393821            162.5             592770000        3648678.7
12:11:22.275 INFO  ProgressMeter -            6:5662291            162.6             593376000        3648662.4
12:11:32.282 INFO  ProgressMeter -            6:7932728            162.8             593988000        3648683.3
12:11:42.294 INFO  ProgressMeter -           6:10274082            163.0             594599000        3648696.5
12:11:52.299 INFO  ProgressMeter -           6:12520843            163.1             595212000        3648724.6
12:12:02.308 INFO  ProgressMeter -           6:14753787            163.3             595816000        3648696.0
12:12:12.320 INFO  ProgressMeter -           6:17007087            163.5             596421000        3648672.5
12:12:22.331 INFO  ProgressMeter -           6:19370544            163.6             597034000        3648698.2
12:12:32.334 INFO  ProgressMeter -           6:21689843            163.8             597644000        3648708.6
12:12:42.337 INFO  ProgressMeter -           6:24087436            164.0             598258000        3648743.4
12:12:52.344 INFO  ProgressMeter -           6:26377263            164.1             598869000        3648758.3
12:13:02.348 INFO  ProgressMeter -           6:28712007            164.3             599480000        3648774.3
12:13:12.359 INFO  ProgressMeter -           6:30964241            164.5             600089000        3648775.6
12:13:22.368 INFO  ProgressMeter -           6:33229229            164.6             600699000        3648783.6
12:13:32.368 INFO  ProgressMeter -           6:35415989            164.8             601305000        3648770.7
12:13:42.374 INFO  ProgressMeter -           6:37619175            165.0             601909000        3648743.4
12:13:52.378 INFO  ProgressMeter -           6:39866024            165.1             602518000        3648747.3
12:14:02.382 INFO  ProgressMeter -           6:42122053            165.3             603129000        3648763.2
12:14:12.392 INFO  ProgressMeter -           6:44328330            165.5             603740000        3648776.9
12:14:22.402 INFO  ProgressMeter -           6:46619359            165.6             604347000        3648766.4
12:14:32.406 INFO  ProgressMeter -           6:48974776            165.8             604954000        3648758.5
12:14:42.406 INFO  ProgressMeter -           6:51336029            166.0             605557000        3648727.6
12:14:52.417 INFO  ProgressMeter -           6:53570796            166.1             606157000        3648674.7
12:15:02.423 INFO  ProgressMeter -           6:55916020            166.3             606763000        3648659.4
12:15:12.425 INFO  ProgressMeter -           6:58214320            166.5             607369000        3648646.0
12:15:22.433 INFO  ProgressMeter -           6:59801273            166.6             607974000        3648624.4
12:15:32.436 INFO  ProgressMeter -           6:62589309            166.8             608578000        3648598.7
12:15:42.448 INFO  ProgressMeter -           6:64917637            167.0             609178000        3648545.9
12:15:52.455 INFO  ProgressMeter -           6:67389106            167.1             609786000        3648542.8
12:16:02.468 INFO  ProgressMeter -           6:69745618            167.3             610390000        3648513.6
12:16:12.481 INFO  ProgressMeter -           6:72043809            167.5             610994000        3648484.5
12:16:22.485 INFO  ProgressMeter -           6:74306713            167.6             611596000        3648446.8
12:16:32.496 INFO  ProgressMeter -           6:76629505            167.8             612199000        3648412.5
12:16:42.499 INFO  ProgressMeter -           6:79061942            168.0             612805000        3648399.1
12:16:52.509 INFO  ProgressMeter -           6:81431919            168.1             613410000        3648377.3
12:17:02.520 INFO  ProgressMeter -           6:83795359            168.3             614015000        3648355.1
12:17:12.520 INFO  ProgressMeter -           6:86149031            168.5             614620000        3648336.9
12:17:22.525 INFO  ProgressMeter -           6:88415729            168.6             615227000        3648328.9
12:17:32.528 INFO  ProgressMeter -           6:90738602            168.8             615849000        3648410.4
12:17:42.541 INFO  ProgressMeter -           6:93187909            169.0             616467000        3648464.9
12:17:52.548 INFO  ProgressMeter -           6:95701257            169.1             617081000        3648497.0
12:18:02.553 INFO  ProgressMeter -           6:98090008            169.3             617692000        3648512.4
12:18:12.569 INFO  ProgressMeter -          6:100453729            169.5             618305000        3648535.7
12:18:22.571 INFO  ProgressMeter -          6:102870371            169.6             618918000        3648563.9
12:18:32.583 INFO  ProgressMeter -          6:105286735            169.8             619531000        3648588.5
12:18:42.595 INFO  ProgressMeter -          6:107591790            170.0             620146000        3648624.8
12:18:52.609 INFO  ProgressMeter -          6:109881172            170.1             620751000        3648601.9
12:19:02.608 INFO  ProgressMeter -          6:112154133            170.3             621363000        3648624.8
12:19:12.613 INFO  ProgressMeter -          6:114440796            170.5             621974000        3648640.0
12:19:22.618 INFO  ProgressMeter -          6:116770129            170.6             622588000        3648672.8
12:19:32.622 INFO  ProgressMeter -          6:119067759            170.8             623194000        3648659.0
12:19:42.628 INFO  ProgressMeter -          6:121446014            171.0             623803000        3648662.1
12:19:52.637 INFO  ProgressMeter -          6:123880354            171.1             624415000        3648681.6
12:20:02.644 INFO  ProgressMeter -          6:126242166            171.3             625028000        3648707.7
12:20:12.654 INFO  ProgressMeter -          6:128622567            171.5             625643000        3648744.2
12:20:22.669 INFO  ProgressMeter -          6:130931813            171.6             626252000        3648744.0
12:20:32.674 INFO  ProgressMeter -          6:133311934            171.8             626865000        3648770.6
12:20:42.682 INFO  ProgressMeter -          6:135599865            172.0             627478000        3648796.1
12:20:52.692 INFO  ProgressMeter -          6:137833098            172.1             628085000        3648786.0
12:21:02.699 INFO  ProgressMeter -          6:140106989            172.3             628695000        3648794.4
12:21:12.701 INFO  ProgressMeter -          6:142474072            172.5             629308000        3648821.9
12:21:22.711 INFO  ProgressMeter -          6:144746217            172.6             629920000        3648840.8
12:21:32.716 INFO  ProgressMeter -          6:147096385            172.8             630530000        3648849.8
12:21:42.718 INFO  ProgressMeter -          6:149405552            173.0             631142000        3648871.4
12:21:52.731 INFO  ProgressMeter -          6:151686242            173.1             631753000        3648883.3
12:22:02.746 INFO  ProgressMeter -          6:154064974            173.3             632366000        3648906.0
12:22:12.782 INFO  ProgressMeter -          6:156363074            173.5             632975000        3648898.3
12:22:22.791 INFO  ProgressMeter -          6:158576787            173.6             633589000        3648928.9
12:22:32.806 INFO  ProgressMeter -          6:160772255            173.8             634204000        3648963.0
12:22:42.816 INFO  ProgressMeter -          6:163150160            174.0             634817000        3648987.3
12:22:52.819 INFO  ProgressMeter -          6:165537605            174.1             635428000        3649002.6
12:23:02.826 INFO  ProgressMeter -          6:167812804            174.3             636039000        3649016.4
12:23:12.828 INFO  ProgressMeter -          6:170090911            174.5             636650000        3649031.9
12:23:22.832 INFO  ProgressMeter -            7:1492279            174.6             637264000        3649063.9
12:23:32.838 INFO  ProgressMeter -            7:3647844            174.8             637874000        3649072.2
12:23:42.844 INFO  ProgressMeter -            7:5891421            175.0             638487000        3649098.0
12:23:52.848 INFO  ProgressMeter -            7:8113339            175.1             639097000        3649106.7
12:24:02.856 INFO  ProgressMeter -           7:10421894            175.3             639705000        3649102.8
12:24:12.879 INFO  ProgressMeter -           7:12799266            175.5             640311000        3649082.4
12:24:22.887 INFO  ProgressMeter -           7:15250931            175.6             640921000        3649090.0
12:24:32.903 INFO  ProgressMeter -           7:17632036            175.8             641531000        3649094.8
12:24:42.910 INFO  ProgressMeter -           7:19975381            176.0             642140000        3649097.0
12:24:52.926 INFO  ProgressMeter -           7:22277636            176.1             642751000        3649107.5
12:25:02.929 INFO  ProgressMeter -           7:24544378            176.3             643364000        3649133.8
12:25:12.929 INFO  ProgressMeter -           7:26818498            176.5             643976000        3649155.4
12:25:22.944 INFO  ProgressMeter -           7:29120310            176.6             644583000        3649143.8
12:25:32.953 INFO  ProgressMeter -           7:31377536            176.8             645189000        3649128.0
12:25:42.955 INFO  ProgressMeter -           7:33716646            177.0             645800000        3649143.2
12:25:52.961 INFO  ProgressMeter -           7:36030980            177.1             646414000        3649173.9
12:26:02.962 INFO  ProgressMeter -           7:38314744            177.3             647028000        3649206.3
12:26:12.972 INFO  ProgressMeter -           7:40652987            177.5             647640000        3649224.3
12:26:22.986 INFO  ProgressMeter -           7:43021563            177.6             648252000        3649240.9
12:26:32.989 INFO  ProgressMeter -           7:45233383            177.8             648863000        3649255.6
12:26:42.990 INFO  ProgressMeter -           7:47545872            178.0             649474000        3649270.9
12:26:52.998 INFO  ProgressMeter -           7:49887867            178.1             650086000        3649289.4
12:27:03.000 INFO  ProgressMeter -           7:52180213            178.3             650697000        3649304.4
12:27:13.011 INFO  ProgressMeter -           7:54591158            178.5             651305000        3649299.4
12:27:23.027 INFO  ProgressMeter -           7:56808652            178.6             651913000        3649293.1
12:27:33.038 INFO  ProgressMeter -           7:58884940            178.8             652523000        3649299.3
12:27:43.041 INFO  ProgressMeter -           7:61029162            179.0             653135000        3649319.1
12:27:53.047 INFO  ProgressMeter -           7:63745335            179.1             653747000        3649338.2
12:28:03.058 INFO  ProgressMeter -           7:65983726            179.3             654361000        3649366.6
12:28:13.073 INFO  ProgressMeter -           7:68288258            179.5             654975000        3649393.7
12:28:23.083 INFO  ProgressMeter -           7:70623153            179.6             655582000        3649383.5
12:28:33.085 INFO  ProgressMeter -           7:72917977            179.8             656182000        3649337.0
12:28:43.089 INFO  ProgressMeter -           7:75104807            180.0             656782000        3649290.0
12:28:53.091 INFO  ProgressMeter -           7:77352816            180.1             657385000        3649260.4
12:29:03.092 INFO  ProgressMeter -           7:79653333            180.3             657988000        3649231.1
12:29:13.104 INFO  ProgressMeter -           7:82053157            180.5             658592000        3649203.8
12:29:23.114 INFO  ProgressMeter -           7:84451282            180.6             659195000        3649171.6
